hu;titulo_projeto;classificacao_institucional_pesquisa;envolve_seres_humanos;delineamento_estudo;tipo_estudo;eh_estudo_multicentrico;eh_projeto_com_coparticipacao;estado_projeto;tempo_decorrido_entre_status_1;tempo_decorrido_entre_status_2
HU-UFPI;Acne e mídia social: Avaliação do conteúdo em Português (Brasil) disponível no TikTok;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;Programa Stewardship de Antimicrobianos: Formação, implementação e ênfase em estratégias de ajuste de dose em instituições de saúde de Teresina.;Projeto de Extensão;False;Coorte;Desenvolvimento/Avaliação;False;True;Em ajuste para autorização do setor responsável;;Pendente
HU-UFPI;Perfil clínico e hemodinâmico de pacientes com suspeita de hipertensão pulmonar em hospital público terciário do Piauí;;True;Coorte;Observacional/Epidemiológico;False;False;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;DESEMPENHO DOS INDICADORES DE CONSUMO DE ANTIMICROBIANOS NO MONITORAMENTO DO PROGRAMA DE GERENCIAMENTO DE ANTIMICROBIANOS: UMA CORRELAÇÃO COM AS MÉTRICAS DE RESISTÊNCIA BACTERIANA;;True;Estudo ecológico;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Estudo de vida real: Terapia com vedolizumabe para as doenças inflamatórias intestinais: um estudo de vida real nos dois primeiros anos de tratamento.;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ESTUDO CLÍNICO-LABORATORIAL DA ESPOROTRICOSE EM HUMANOS EXPOSTOS A FERIMENTOS CAUSADOS POR FELINOS EM TERESINA-PI;;True;Trata-se de um estudo observacional descritivo/epi;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Envolvimento de integrinas suprarreguladas sobre o fenótipo e resposta imunológica na colite e carcinoma colorretal.;;True;Coorte;Pré-clínico;False;False;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;EPIDEMIOLOGIA DE DISTÚRBIO DO ESPECTRO DE NEUROMIELITE ÓPTICA (NMOSD) NO BRASIL;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ESTRATÉGIA DE BUSCA ATIVA COM TRIGGER TOOL PARA DETECÇÃO DE DISTÚRBIOS CALÊMICOS ASSOCIADOS A EVENTOS ADVERSOS A MEDICAMENTOS;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;OTIMIZAÇÃO DO PROCESSO DE LIMPEZA DAS SALAS DE CIRURGIAS DO HOSPITAL UNIVERSITÁRIO DA UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Desenvolvimento tecnológico;False;Estudo de caso;Infraestrutura;False;False;Projeto aprovado;;22
HU-UFPI;Padrão Epidemiológico e Tendência Temporal das Internações Hospitalares da Rede Ebserh - 2012 a 2023;Pesquisa Acadêmica;True;Ecológico de séries temporais;Observacional/Epidemiológico;False;False;Projeto aprovado;;13
HU-UFPI;O EFEITO MODERADOR DA GOVERNANÇA NA RELAÇÃO ENTRE AMBIDESTRIA E O CONTROLE SOCIAL: UM ESTUDO EM UMA EMPRESA PÚBLICA.;Pesquisa Acadêmica;False;Estudo de caso;Desenvolvimento/Avaliação;True;False;Projeto inativo;;Pendente
HU-UFPI;ENTRE LINHAS DE CUIDADO E DE COR: DETERMINANTES DA MORTALIDADE EM UNIDADE DE TERAPIA INTENSIVA;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ELABORAÇÃO DE ATLAS COM IMAGENS ENDOSCÓPICAS DO HOSPITAL UNIVERSITÁRIO DA UFPI;;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Eficácia de formulação a base de pilocarpina na xerostomia e qualidade de vida de pacientes oncológicos do Hospital Universitário Federal do Piauí.;;True;Coorte;Experimental/Clínico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Efeitos do Treinamento Muscular Inspiratório na Função Pulmonar, Funcionalidade e Variabilidade da Frequência Cardíaca após Revascularização do Miocárdio: Um Ensaio Clínico Randomizado;Pesquisa Acadêmica;False;Longitudinal;Experimental/Clínico;False;True;Aguardando aprovação do CEP;;Pendente
HU-UFPI;VICTRIVA - Estudo de fase 3b, randomizado, duplo-cego e controlado por placebo para avaliar a eficácia e a segurança de curto e longo prazo da terapia direcionada com Vedolizumabe intravenoso e Upadacitinibe via oral em comparação com a monoterapia com Vedolizumabe intravenoso para o tratamento de participantes adultos com doença de Crohn ativa de moderada a grave;;True;Coorte;Experimental/Clínico;True;False;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;VARIÁVEIS PREDITORAS DE CONVERSÃO DE COMPROMETIMENTO COGNITIVO LEVE PARA DEMÊNCIA NA DOENÇA DE PARKINSON: ESTUDO BASEADO EM REGISTROS DO HOSPITAL UNIVERSITÁRIO - UFPI;;True;Coorte;Observacional/Epidemiológico;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;ANÁLISE DO PERFIL DE CONSUMO DE ANTIMICROBIANOS ANTES E DUARANTE A PANDEMIA DA COVID-19 EM UM HOSPITAL UNIVERSITÁRIO DE ALTA COMPLEXIDADE;Pesquisa Acadêmica;False;Transversal;Descritiva transversal quali-quantitativa;False;False;Projeto aprovado;;193
HU-UFPI;RISCO CARDIOVASCULAR ASSOCIADO AO ÍNDICE TORNOZELO- BRAQUIAL EM UMA POPULAÇÃO DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ – HU-UFPI/EBSERH;;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;SPY123-201 - Estudo de Plataforma de Fase 2 para Avaliar a Eficácia e a Segurança de Anticorpos de Ação Prolongada, como Agentes Isolados e em Combinação, para Colite Ulcerativa com Atividade Moderada a Grave;;True;Coorte;Experimental/Clínico;True;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Tecnologias Móveis para Saúde Mental Universitária: Análise do Cenário Atual e Proposição de Aplicativo;Desenvolvimento tecnológico;False;Pesquisa aplicada ou tecnológica;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;PREVALÊCIA DE ARRITMIAS E ALTERAÇÕES ELETROCARDIOGRÁFICAS EM PACIENTES COM DOENÇA RENAL CRÔNICA DIALÍTICA;;True;Coorte;Observacional/Epidemiológico;False;True;Em cadastramento;Pendente;Pendente
HU-UFPI;PREVALÊNCIA DE INFECÇÕES DO TRATO URINÁRIO E OS PRINCIPAIS AGENTES MICROBIANOS IDENTIFICADOS EM UM HOSPITAL UNIVERSITÁRIO DO ESTADO DO PIAUÍ;;True;Delineamento Observacional;Observacional/Epidemiológico;False;False;Projeto aprovado;89;126
HU-UFPI;Banco de dados das cirurgias realizadas no Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;;Pendente
HU-UFPI;Automação e visualização de dados sobre o consumo de medicamentos no HU-PI;Desenvolvimento tecnológico;False;Transversal;Desenvolvimento/Avaliação;False;True;Em cadastramento;;Pendente
HU-UFPI;ANÁLISE DAS NOTIFICAÇÕES DE VIOLÊNCIA DOMÉSTICA NO ESTADO DO PIAUÍ DURANTE A PANDEMIA DE COVID-19;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;83
HU-UFPI;ANÁLISE DA RESISTÊNCIA MECÂNICA DA FIXAÇÃO INFRATECTAL E SUPRATECTAL DAS FRATURAS DA PAREDE ANTERIOR DO ACETÁBULO;Pesquisa Acadêmica;False;EXPERIMENTAL;Experimental/Clínico;False;True;Projeto aprovado;;57
HU-UFPI;ANÁLISE DE VIABILIDADE ECONÔMICO-FINANCEIRA DA AMPLIAÇÃO DE LEITOS DE UTI EM UM HOSPITAL UNIVERSITÁRIO DE MÉDIA-ALTA COMPLEXIDADE;Artigo científico;False;Coorte;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Em ajuste para autorização do setor responsável;;Pendente
HU-UFPI;ESTUDO COMPARATIVO DA EFICÁCIA CLÍNICA E QUALIDADE DE VIDA DE MULHERES NA PÓS-MENOPAUSA COM ALOPÉCIA DE PADRÃO FEMININO EM USO DE MINOXIDIL TÓPICO E ORAL;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;DESENVOLVIMENTO DE UM PAINEL DE MONITORAMENTO DE INDICADORES EPIDEMIOLÓGICOS DE MORBIDADE HOSPITALAR;Desenvolvimento tecnológico;True;Estudo de desenvolvimento tecnológico;Desenvolvimento/Avaliação;False;False;Projeto aprovado;;14
HU-UFPI;Estudo Epidemiológico do Registro de Transtornos de Personalidade no Hospital Universitário - UFPI no Período de 2013 a 2024;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Estação de Tratamento de Esgoto Hospitalar do HU-UFPI: Inovações na ETE, Otimização e Tecnologias de Adsorção;Desenvolvimento tecnológico;False;Coleta de material, análises e caracterizações;Infraestrutura;False;True;Em cadastramento;;Pendente
HU-UFPI;Estudo Epidemiológico das Características Clínicas e Terapêuticas de Pacientes com Doença de Parkinson Atendidos no Hospital Universitário da UFPI no Período de 2020 a 2024;;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;Eficiência energética: análise e estudo do fator de potência em um sistema de refrigeração hospitalar;Pesquisa Acadêmica;False;Estudo de caso;Infraestrutura;False;False;Em ajuste para autorização do setor responsável;;Pendente
HU-UFPI;MODELOS DE MACHINE LEARNING PARA PREDIÇÃO DE CONVERSÃO DE COMPROMETIMENTO COGNITIVO LEVE PARA DEMÊNCIA NA DOENÇA DE PARKINSON UTILIZANDO REGISTROS DO HOSPITAL UNIVERSITÁRIO - UFPI;;True;Coorte;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;AVALIAÇÃO DO PERFIL CLÍNICO E HEMODINÂMICO DE PACIENTES COM SUSPEITA DE HIPERTENSÃO PULMONAR NO SETOR DE CARDIOLOGIA INTERVENCIONISTA DE HOSPITAL PÚBLICO TERCIÁRIO DO PIAUÍ.;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto inativo;Pendente;Pendente
HU-UFPI;CARACTERIZAÇÃO DA VIOLÊNCIA CONTRA O IDOSO NO ESTADO DO PIAUÍ;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;14
HU-UFPI;UTILIZAÇÃO DE MACHINE LEARNING COMO MÉTODO DE ANÁLISE DA HIPERVOLEMIA PARA PREDIÇÃO DA MORTALIDADE EM PACIENTES PÓS- CIRÚRGICOS CARDÍACOS DO HU-UFPI;Desenvolvimento tecnológico;True;Coorte;;False;False;Projeto aprovado;308;310
HU-UFPI;Análise do Perfil dos Pacientes com Câncer Gástrico do Hospital Universitário do Piauí (HU-UFPI);Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;;Pendente
HU-UFPI;IMPACTO DA MENOPAUSA NA PROGRESSÃO DA INCAPACIDADE FUNCIONAL EM PACIENTES COM ESCLEROSE MÚLTIPLA: UMA REVISÃO SISTEMÁTICA E METANÁLISE;Pesquisa Acadêmica;False;Meta-análise;Meta-análise;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;GERIATRIA DIGITAL - CONSTRUÇÃO E VALIDAÇÃO DE TECNOLOGIAS PARA CONDUTAS EM LINHA DE CUIDADO EM GERIATRIA DE PACIENTES DO HOSPITAL UNIVERSITÁRIO - UFPI;Desenvolvimento tecnológico;False;Desenvolvimento e Validaçao Tecnologica em Saude;Desenvolvimento/Avaliação;False;False;Em ajuste pelo pesquisador;;Pendente
HU-UFPI;Histologia Esplênica em Portadores de Leishmaniose Visceral Coinfectados pelo Vírus da Imunodeficiência Humana;Pesquisa Acadêmica;False;Caso-controle;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;FRAGILIDADE EM PACIENTES GERIÁTRICOS EM UM HOSPITAL DE REFERÊNCIA, PREVALÊNCIA E IMPACTO DAS DOENÇAS PSIQUIÁTRICAS;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;FATORES ASSOCIADOS À INFECÇÃO DE SÍTIO CIRÚRGICO EM PROCEDIMENTOS DE ALTA COMPLEXIDADE EM HOSPITAL UNIVERSITÁRIO;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;161;256
HU-UFPI;Efeitos imediatos e em longo prazo da cirurgia ortognática uni ou bimaxilar na apneia obstrutiva do sono: revisão sistemática;Pesquisa Acadêmica;False;Revisão Sistemática;Desenvolvimento/Avaliação;False;False;Projeto aprovado;;39
HU-UFPI;COMPARAÇÃO DA TAXA DE SUICÍDIO EM IDOSOS NO PIAUÍ ENTRE OS ANOS DE 2016 E 2022, DURANTE O PERÍODO PRÉ PANDÊMICO, PANDÊMICO E PÓS PANDÊMICO.;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;120
HU-UFPI;LEAN OFFICE EM AMBIENTE HOSPITALAR UNIVERSITÁRIO;Desenvolvimento tecnológico;False;Estudo de caso;Infraestrutura;False;False;Aguardando autorização do setor responsável;;Pendente
HU-UFPI;DOENÇA DE CHAGAS: PERFIL CLÍNICO E EPIDEMIOLÓGICO DAS INTERNAÇÕES EM TERESINA, PIAUÍ, BRASIL;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;43
HU-UFPI;Construção de um sistema microcontrolado de baixo custo para transporte e conservação de vacina animal em localidades de difícil acesso.;Desenvolvimento tecnológico;False;Caso-controle;Desenvolvimento/Avaliação;False;False;Em cadastramento;;Pendente
HU-UFPI;MEDIÇÃO DE PRESSÃO ARTERIAL POR TECNOLOGIA DE IMAGEM ÓPTICA TRANSDÉRMICA ACOPLADA A INTELIGÊNCIA ARTIFICIAL EM DISPOSITIVOS MÓVEIS: UM ESTUDO TRANSVERSAL;;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ANÁLISE DA MICROBIOTA ENTÉRICA E PERFIL DE RESISTÊNCIA DE BACTÉRIAS ISOLADAS DE SWABS RETAIS DE GAMBÁS-DE-ORELHA-BRANCA (Didelphis albiventris) NO MUNICÍPIO DE BOM JESUS, PIAUÍ;Pesquisa Acadêmica;False;Estudo de caso;Observacional/Epidemiológico;False;False;Projeto inativo;;Pendente
HU-UFPI;MORTALIDADE POR CÂNCER COLORRETAL DE INÍCIO PRECOCE NOS ÚLTIMOS QUARENTA ANOS;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;;Pendente
HU-UFPI;IMPLANTAÇÃO DA ESCALA EVARUCI EM UNIDADE DE TERAPIA INTENSIVA ADULTO DE UM HOSPITAL UNIVERSITÁRIO;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;27;99
HU-UFPI;LESÃO POR PRESSÃO NA UNIDADE INTENSIVA: DIAGNÓSTICO SITUACIONAL DA INTRODUÇÃO DA ESCALA DE RISCO EVARUCI;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;22;40
HU-UFPI;ANÁLISE DA MICROBIOTA ENTÉRICA E PERFIL DE RESISTÊNCIA DE BACTÉRIAS ISOLADAS DE SWABS RETAIS DE GAMBÁS-DE-ORELHABRANCA (Didelphis albiventris) NO MUNICÍPIO DE BOM JESUS, PIAUÍ.;Pesquisa Acadêmica;False;Estudo de caso;Observacional/Epidemiológico;False;False;Projeto inativo;;Pendente
HU-UFPI;Perfil sociodemográfico dos indivíduos que cometeram suicídio no Piauí antes e no decorrer da pandemia por COVID-19, nos anos de 2011 a 2021;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;9
HU-UFPI;Repercussões da Covid 19 sobre a Hanseníase no estado do Piauí;Pesquisa Acadêmica;False;Retrospectivo;Observacional/Epidemiológico;False;False;Projeto aprovado;;91
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES COM ESCLEROSE MÚLTIPLA EM UM HOSPITAL UNIVERSITÁRIO DA REGIÃO NORDESTE;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO E FATORES DE RISCO ASSOCIADOS À MORTALIDADE DE PACIENTES COM SEPSE NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ – HU-UFPI;;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO E FATORES RELACIONADOS COM O TEMPO DE INTERNAÇÃO NA ENFERMARIA DE CLÍNICA MÉDICA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI);;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO E LABORATORIAL DO TEMPO DE PROTROMBINA (TAP) EM PACIENTES ATENDIDOS NA UTI DO HOSPITAL UNIVERSITÁRIO DA UFPI;;True;Transversal;Observacional/Epidemiológico;False;True;Em cadastramento;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO-EPIDEMIOLÓGICO DE PACIENTES COM ARTRITE REUMATOIDE NO HU-UFP;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Análise do abandono vacinal Covid 19 em Idosos no Estado Piauí;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;10
HU-UFPI;PERFIL CLÍNICO, DIAGNÓSTICO, TERAPÊUTICO E EPIDEMIOLÓGICO DE PACIENTES COM DOENÇAS NEUROLÓGICAS RARAS ATENDIDOS EM AMBULATÓRIO ESPECIALIZADO DO PIAUÍ;;True;Observacional, retrospectivo, prospectivo.;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;BANCO DE DADOS DAS NEUROCIRURGIAS REALIZADAS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;False;Coorte;Observacional/Epidemiológico;False;False;Em cadastramento;;Pendente
HU-UFPI;Avaliação da Correlação entre Fadiga e Dor Crônica após em Pacientes com Lesão Medular Crônica decorrente de Traumatismo Raquimedular;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;;Pendente
HU-UFPI;Onicopapiloma: Um relato de caso;RELATO DE CASO;False;Estudo de caso;RELATO DE CASO;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;OPERACIONALIZAÇÃO DO PROTOCOLO DE CIRURGIA SEGURA NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;;True;Transversal;Projeto de extensão;False;True;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;PADRÃO EPIDEMIOLÓGICO E TENDÊNCIA TEMPORAL DAS INTERNAÇÕES HOSPITALARES DA REDE EBSERH - 2012 A 2023;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;True;False;Em cadastramento;;Pendente
HU-UFPI;Desafios para a certificação ambiental de um hospital universitário;Pesquisa Acadêmica;False;Estudo de caso;Infraestrutura;False;False;Projeto aprovado;;65
HU-UFPI;PERFIL SOCIOECONÔMICO E CLÍNICO EPIDEMIOLÓGICO DE PACIENTES DO AMBULATÓRIO DE ESTOMATERAPIA DE UM HOSPITAL UNIVERSITÁRIO;;True;epdimemiologico;Observacional/Epidemiológico;False;True;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL EPIDEMIOLÓGICO DOS PACIENTES INTERNADOS COM ENDOCARDITE INFECCIOSA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ NOS ÚLTIMOS 10 ANOS (2014 A 2024);;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Perfil epidemiológico das neoplasias pulmonares nos pacientes do Hospital Universitário(HU-UFPI) entre 2015 e 2025: um estudo retrospectivo;;True;Série de casos;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;PERFIL MICROBIOLÓGICO E RESISTÊNCIA A ANTIMICROBIANOS EM UNIDADE DE TERAPIA INTENSIVA DE HOSPITAL TERCIÁRIO;Pesquisa Acadêmica;True;Transversal;;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;Profilaxia antibiótica para endocardite infeciosa relacionada a procedimentos odontológicos: análise bibliométrica;Pesquisa Acadêmica;False;Análise bibliométrica;Desenvolvimento/Avaliação;False;False;Em cadastramento;;Pendente
HU-UFPI;PERFIL CLÍNICO-EPIDEMIOLÓGICO DOS PACIENTES COM ESCLEROSE SISTÊMICA NO HU-UFPI;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO-EPIDEMIOLÓGICO E DESFECHO EVOLUTIVO DE IDOSOS INTERNADOS COM FRATURA DE FÊMUR NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;229;271
HU-UFPI;PERFIL DAS INFECÇÕES DE FERIDA OPERATÓRIA E RESISTÊNCIA BACTERIANA EM PACIENTES COM INFECÇÃO DE SÍTIO CIRÚRGICO PÓS-CIRURGIAS LIMPAS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Construção de banco de imagem de microscopia para diagnóstico e acompanhamento da tuberculose usando visão e inteligência computacional;Pesquisa Acadêmica;False;Desenvolvimento de banco de imagens de microscopia;Infraestrutura;False;False;Projeto aprovado;;72
HU-UFPI;Levantamento Epidemiológico de complicações pós-cirúrgicas em pacientes com traumas da face no Hospital Universitário da Universidade Federal do Piau´´i;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;;Pendente
HU-UFPI;PERFIL EPIDEMIOLÓGICO, CLÍNICO E LABORATORIAL DE PACIENTES ATENDIDOS NO LABORATÓRIO DE ANÁLISES DO HOSPITAL UNIVERSITÁRIO.;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;RELAÇÃO ENTRE GRAVIDADE DA COXARTROSE, ANTEVERSÃO E INCLINAÇÃO DO COMPONENTE ACETABULAR EM PACIENTES SUBMETIDOS A ARTROPLASTIA TOTAL DO QUADRIL NO HU - UFPI;Pesquisa Acadêmica;False;Transversal;Desenvolvimento/Avaliação;False;False;Projeto aprovado;;49
HU-UFPI;Desenvolvimento de uma Interface de Chat com Inteligência Artificial para Suporte à Gestão Hospitalar;;False;estudo de desenvolvimento e validação tecnológica;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;CLASSIFICAÇÃO DOS RESULTADOS DE ENFERMAGEM (NOC): CONHECIMENTOS DOS ENFERMEIROS EM UM HOSPITAL UNIVERSITÁRIO;;False;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;FATORES ASSOCIADOS À INFECÇÃO DE SÍTIO CIRÚRGICO EM CIRURGIAS DE ALTA COMPLEXIDADE EM HOSPITAL UNIVERSITÁRIO;;False;Transversal;Observacional/Epidemiológico;False;False;Em ajuste da aprovação do CEP;;Pendente
HU-UFPI;ALTA QUALIFICADA DE PACIENTES COM LESÃO MEDULAR: plano de cuidados com levantamento de necessidades e orientações multidisciplinar;;False;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;Avaliação Multicêntrica do uso de antimicrobianos e seu impacto na resistência em UTIs de adultos em hospitais de referência no Brasil;;False;Caso-controle;Observacional/Epidemiológico;True;True;Aguardando aprovação do CEP;;Pendente
HU-UFPI;ANÁLISE CLÍNICA E HISTOPATOLÓGICA DAS LÂMINAS DE CÂNCER DE PELE NÃO MELANOMA BIOPSIADOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ HU-UFPI NO PERÍODO DE 2019 A 2024;;False;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;;Pendente
