Hospital Universitário (HU),Título do Projeto,Número do Projeto,Status do Projeto,Quem Fez,Quando Fez (Data/Hora),Duração,Status Onde Estava,Status O que Aconteceu
HU-UFPI,a relevância da biópsia renal no desfecho clínico em um serviço de nefrologia,17308.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,04/01/2025 23:27,5 Dia(s) 9 Hr(s) 26 Min 27 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,construção e evidência de validade de instrumento para gerenciamento de enfermagem na prevenção de lesão por pressão,17301.0,Em ajuste pelo pesquisador,JOSE MARIA CORREIA LIMA E SILVA,21/01/2025 08:34:17,5 Hr(s) 12 Min 27 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,educação para a morte: a experiência de residentes multiprofissionais no cuidado a pacientes críticos.,17235.0,Projeto aprovado,ZAINE DALETE DA SILVA,22/07/2025 12:04:27,18 Dia(s) 43 Min 4 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,perfil clínico e fatores de risco associados à mortalidade de pacientes com sepse no hospital universitário da universidade federal do piauí – hu-ufpi,17229.0,Aguardando aprovação do CEP,ALICE TACIANA ALVES FERREIRA BEZERRA,08/06/2025 14:24,20 Hr(s) 23 Min 39 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação multicêntrica do uso de antimicrobianos e seu impacto na resistência em utis de adultos em hospitais de referência no brasil,17196.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,06/06/2025 10:01,15 Dia(s) 14 Hr(s) 30 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,variação da espessura macular na tomografia de coerência óptica pré e pós cirurgia de facoemulsificação.,17177.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,04/01/2025 23:29,7 Dia(s) 13 Hr(s) 19 Min 26 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação de fatores clínicos e terapêuticos associados a internação e mortalidade em pacientes com insuficiencia cardíaca no estado do piauí,17138.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,16/01/2025 08:22:22,20 Hr(s) 20 Min 43 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análise clínica de pacientes submetidos a estimulação do sistema his-purkinje versus estimulação biventricular na ressincronização cardíaca seguidos no hospital universitário da universidade federal do piauí,17114.0,Projeto aprovado,ZAINE DALETE DA SILVA,22/07/2025 11:58:04,20 Dia(s) 18 Hr(s) 53 Min 47 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,doença inflamatória intestinal em pacientes com 60 anos ou mais – estudo em um centro de referência no nordeste do brasil,17095.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,14/04/2025 12:10:45,9 Min 25 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,fatores associados à infecção de sítio cirúrgico em procedimentos de alta complexidade em hospital universitário,17084.0,Projeto aprovado,ALICE TACIANA ALVES FERREIRA BEZERRA,09/09/2025 20:17,9 Hr(s) 24 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,estudo de vida real: terapia com vedolizumabe para as doenças inflamatórias intestinais: um estudo de vida real nos dois primeiros anos de tratamento.,17051.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,18/02/2025 12:04:09,1 Min 48 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,distúrbios perceptivos em pacientes com esquizofrenia e transtorno de personalidade borderline: a visão do clínico,17936.0,Em ajuste pelo pesquisador,DANIELLE PEREIRA DOURADO,20/03/2025 21:11:40,7 Dia(s) 6 Hr(s) 15 Min 42 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,envolvimento de integrinas suprarreguladas sobre o fenótipo e resposta imunológica na colite e carcinoma colorretal.,17905.0,Aguardando autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,16/09/2025 14:52:24,2 Min 14 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,avaliação dos achados tomográficos indicativos de ressecabilidade cirúrgica do adenocarcinoma de pâncreas no hospital universitário da universidade federal do piauí,17662.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,16/04/2025 09:32:23,12 Dia(s) 1 Hr(s) 3 Min 24 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,avaliação da resposta clínica em pacientes portadores de púrpura trombocitopênica idiopática submetidos a esplenectomia em um hospital universitário,17645.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,20/05/2025 12:27:58,13 Dia(s) 24 Min 30 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,disbiose intestinal e estado nutricional em pacientes internados com doenças autoimunes em um hospital universitário,17518.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,04/01/2025 23:28,5 Dia(s) 9 Hr(s) 27 Min 22 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,perfil de mulheres negras autodentificadas submetidas à cirurgia por leiomiomas,17499.0,Projeto aprovado,LYON RICHARDSON DA SILVA NASCIMENTO,06/03/2025 17:23,1 Dia(s) 3 Hr(s) 32 Min 40 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,perfil socioeconômico e clínico epidemiológico de pacientes do ambulatório de estomaterapia de um hospital universitário,17461.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,04/01/2025 23:28,5 Dia(s) 9 Hr(s) 26 Min 57 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,condição de saúde bucal e necessidade de tratamento odontológico de pacientes internados na unidade de terapia intensiva do hu-ufpi/ebserh,17388.0,Projeto aprovado,ALICE TACIANA ALVES FERREIRA BEZERRA,09/03/2025 19:45,1 Dia(s) 7 Hr(s) 9 Min 1 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,análise do uso de antimicrobianos em pacientes em cuidados paliativos em unidade de terapia intensiva,18634.0,Projeto aprovado,ALICE TACIANA ALVES FERREIRA BEZERRA,09/03/2025 19:16,4 Dia(s) 8 Hr(s) 29 Min 1 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,implantação da escala evaruci em unidade de terapia intensiva adulto de um hospital universitário,18556.0,Projeto aprovado,ZAINE DALETE DA SILVA,22/07/2025 11:54:53,7 Dia(s) 13 Hr(s) 54 Min 17 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,construção de um instrumento para classificação de criticidade (xyz) de medicamentos,18481.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,20/05/2025 12:26:16,20 Hr(s) 25 Min 3 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,desempenho dos indicadores de consumo de antimicrobianos no monitoramento do programa de gerenciamento de antimicrobianos: uma correlação com as métricas de resistência bacteriana,18393.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,20/05/2025 12:26:37,20 Hr(s) 25 Min 25 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"status nutricional do magnésio, composição corporal e sintomatologia na síndrome da fibromialgia em mulheres adultas",18363.0,Aguardando autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,28/07/2025 15:38:47,16 Dia(s) 20 Hr(s) 10 Min 40 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,perfil epidemiológico dos pacientes internados com endocardite infecciosa no hospital universitário da universidade federal do piauí nos últimos 10 anos (2014 a 2024),18341.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,20/05/2025 12:25:55,20 Hr(s) 24 Min 53 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,perfil clinico e epidemiologico de intercorrências clinicas e oncologicas em sala de quimioterapia de um hospital universitário,18331.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,25/06/2025 11:15:04,7 Dia(s) 23 Hr(s) 12 Min 54 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"perfil epidemiológico, clínico e laboratorial de pacientes atendidos no laboratório de análises do hospital universitário.",18235.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,25/06/2025 11:13:05,7 Dia(s) 21 Hr(s) 9 Min 45 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,operacionalização do protocolo de cirurgia segura no hospital universitário do piauí,18224.0,Em ajuste pelo pesquisador,DANIELLE PEREIRA DOURADO,31/03/2025 22:07:50,6 Dia(s) 5 Hr(s) 33 Min,Em análise pela GEP,Solicitado ajustes
HU-UFPI,análise dos casos de reconstrução com retalho livre em um hospital universitário: experiência e resultados,18220.0,Projeto aprovado,ANA LUCIA FRANCA DA COSTA,25/06/2025 11:16:57,14 Dia(s) 2 Hr(s) 39 Min 14 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,uso do retalho livre antebraquial radial para reconstrução total da pálpebra inferior: um relato de caso,18021.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,20/05/2025 12:27:03,4 Dia(s) 20 Hr(s) 25 Min 58 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,síndrome de burnout e estresse em enfermeiros que atuam em um hospital universitário,18010.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,25/06/2025 11:13:44,7 Dia(s) 23 Hr(s) 11 Min 32 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,questionário de adesão ao tratamento pré-bariátrica: desenvolvimento e análises psicométricas,17953.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,04/01/2025 23:25,11 Hr(s) 22 Min 32 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,estudo epidemiológico do registro de transtornos de personalidade no hospital universitário - ufpi no período de 2013 a 2024,17947.0,Aguardando aprovação do CEP,ANA LUCIA FRANCA DA COSTA,29/04/2025 11:52:15,19 Dia(s) 23 Hr(s) 49 Min 43 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,impacto da inserção do sistema intrauterino de levonorgestrel (siu-lng) na fila de espera de procedimentos cirúrgicos de um hospital universitário,640.0,Aguardando aprovação do CEP,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,08/10/2021 09:43,3 Dia(s) 17 Hr(s) 23 Min 45 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,prevalência de síndrome de burnout em psicólogos hospitalares e residentes de psicologia do hospital universitário-ufpi.,22039.0,Em ajuste pelo pesquisador,ALICE TACIANA ALVES FERREIRA BEZERRA,29/09/2025 13:01:13,1 Dia(s) 15 Hr(s) 20 Min 54 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,a percepção dos integrantes da comissão multidisciplinar sobre a atuação em cuidados paliativos no hospital universitário do piauí,22038.0,Aguardando autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,30/09/2025 14:18:57,3 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,análise clínica e epidemiológica dos pacientes com doença hepática esteatótica associada à síndrome metabólica em pacientes do ambulatório de endocrinologia do hospital universitário da ufpi,22036.0,Em ajuste pelo pesquisador,ALICE TACIANA ALVES FERREIRA BEZERRA,29/09/2025 12:36:50,2 Dia(s) 2 Min 39 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,desfechos dos pacientes com fibrilação atrial no pós-operatório de cirurgia cardíaca entre 2023 e 2024 no hospital universitário do piauí (hu - ufpi).,21969.0,Aguardando autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,29/09/2025 15:52:05,3 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,"associação entre indicadores nutricionais, sarcopenia e desfechos clínicos em pacientes submetidos à cirurgia eletiva de grande porte em hospital universitário do piaui.",21922.0,Aguardando autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,24/09/2025 10:49:42,3 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,ultrassonografia abdominal como preditor de sucesso no desmame ventilatório em pacientes com traumatismo raquimedular cervico-torácico,21920.0,Aguardando autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,30/09/2025 12:55:13,16 Hr(s) 11 Min 25 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,desenvolvimento de um protótipo de videocolposcópio portátil com smartphone para apoio ao diagnóstico do câncer do colo do útero desenvolvimento de um protótipo de videocolposcópio portátil com smartphone para apoio ao diagnóstico do câncer do colo do útero,21908.0,Aguardando autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,29/09/2025 13:15:08,44 Min 50 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,"victriva - estudo de fase 3b, randomizado, duplo-cego e controlado por placebo para avaliar a eficácia e a segurança de curto e longo prazo da terapia direcionada com vedolizumabe intravenoso e upadacitinibe via oral em comparação com a monoterapia com vedolizumabe intravenoso para o tratamento de participantes adultos com doença de crohn ativa de moderada a grave",21872.0,Aguardando autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,17/09/2025 17:59:47,3 Hr(s) 9 Min 52 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,perfil clínico e fatores relacionados com o tempo de internação na enfermaria de clínica médica do hospital universitário da universidade federal do piauí (hu-ufpi),21828.0,Em ajuste pelo pesquisador,ALICE TACIANA ALVES FERREIRA BEZERRA,15/09/2025 12:32:19,3 Dia(s) 14 Hr(s) 34 Min 39 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,perfil clínico-epidemiológico dos pacientes submetidos a espirometria laudada como sugestão de distúrbio ventilatório restritivo,21791.0,Aguardando autorização do setor responsável,JOAO VICENTE MOREIRA ALMEIDA,27/09/2025 16:38:36,9 Dia(s) 22 Hr(s) 48 Min 42 Seg,Em ajuste para autorização do setor responsável,Devolvido para solicitação de autorização do setor responsável
HU-UFPI,efeitos de treinamento de habilidades socioafetivas no trabalho colaborativo em equipes interprofissionais de saúde.,1135.0,Projeto aprovado,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,28/04/2022 16:54:27,7 Hr(s) 8 Min 24 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,a identificação das principais barreiras à mobilização precoce percebidas pela equipe multiprofissional de uma unidade de terapia intensiva (uti) em um hospital universitário,1113.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,17/08/2022 11:21:07,2 Dia(s) 23 Hr(s) 23 Min 7 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,avaliação da qualidade de vida em pacientes com diagnóstico de alopecia areata,958.0,Em ajuste pelo pesquisador,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,11/12/2021 15:07,3 Hr(s) 57 Min 54 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,avaliação clínica de bochechos com frações hidroalcóolicos de romã (punica granatum l) para saúde periodontal e relações estomacais em mulheres atendidas no hospital universitário em teresina-p,943.0,Aguardando aprovação do CEP,ANA LINA DE CARVALHO CUNHA SALES,07/04/2022 13:38,5 Dia(s) 30 Min 22 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,avaliação das infecções relacionadas a assistência à saúde em unidade de terapia intensiva antes e durante a pandemia por covid-19,936.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,17/10/2023 10:36:27,24 Dia(s) 23 Hr(s) 35 Min 56 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análise comparativa de pacientes chagásicos e não chagásicos portadores de marca-passo cardíaco artificial em hospital universitário,922.0,Projeto aprovado,ANA LINA DE CARVALHO CUNHA SALES,19/07/2022 14:47:22,3 Hr(s) 12 Min 56 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,impacto de minerais em distúrbios endócrino-metabólicos,897.0,Aguardando aprovação do CEP,CARLOS EDUARDO BATISTA DE LIMA,01/04/2022 11:59,10 Dia(s) 21 Hr(s) 48 Min 42 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,correlação ultrassonográfica e histológica de lesões mamárias submetidas a biópsia,882.0,Aguardando aprovação do CEP,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,21/09/2021 10:37:30,10 Dia(s) 21 Hr(s) 35 Min 16 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,o papel das cirurgias paliativas no câncer biliopancreático no hospital universitário da universidade federal do piauí,788.0,Aguardando aprovação do CEP,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,21/09/2021 10:36:35,10 Dia(s) 21 Hr(s) 34 Min 35 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,o impacto da pandemia pelo coronavírus (covid-19) na saúde mental dos profissionais de saúde de um hospital de referência para covid 19,743.0,Aguardando aprovação do CEP,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,21/09/2021 10:36:22,6 Dia(s) 1 Hr(s) 33 Min 5 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,levantamento epidemiológico do uso de sistemas de fixação pela cirurgia e traumatologia buco-maxilo-faciais no hospital universitário – ufpi,717.0,Aguardando aprovação do CEP,GINIVALDO VICTOR RIBEIRO DO NASCIMENTO,31/08/2021 09:17:12,7 Dia(s) 20 Hr(s) 15 Min 32 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
