HU,Título do Projeto,Classificação Institucional da Pesquisa,Projeto envolve seres humanos,Delineamento do Estudo,Tipo de Estudo,É estudo multicêntrico,É projeto com co-participação,Estado do projeto,Tempo decorrido entre status,Tempo decorrido entre status.1
HU-UFPI,EXPLORANDO O POTENCIAL DE UTILIZAÇÃO DA INTELIGÊNCIA ARTIFICIAL NA DETECÇÃO DE AMELOBLASTOMA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ HU-UFPI: AVANÇOS E PERSPECTIVAS FUTURAS.,Desenvolvimento tecnológico,Sim,Transversal,Desenvolvimento/Avaliação,Sim,Não,Projeto aprovado,434,469
HU-UFPI,FATORES ASSOCIADOS À INFECÇÃO DE SÍTIO CIRÚRGICO EM CIRURGIAS DE ALTA COMPLEXIDADE EM HOSPITAL UNIVERSITÁRIO,,Não,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste da aprovação do CEP,,Pendente
HU-UFPI,FATORES ASSOCIADOS À INFECÇÃO DE SÍTIO CIRÚRGICO EM PROCEDIMENTOS DE ALTA COMPLEXIDADE EM HOSPITAL UNIVERSITÁRIO,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,161,256
HU-UFPI,FDFADASD,Pesquisa Acadêmica,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,"FRAGILIDADE EM PACIENTES GERIÁTRICOS EM UM HOSPITAL DE REFERÊNCIA, PREVALÊNCIA E IMPACTO DAS DOENÇAS PSIQUIÁTRICAS",,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,FREQUÊNCIA DE ANEMIA POR DEFICIÊNCIA DE FERRO EM PACIENTES HOSPITALIZADOS NO HOSPITAL UNIVERSITÁRIO DA UFPI COM INSUFICIÊNCIA CARDÍACA COM FRAÇÃO DE EJEÇÃO REDUZIDA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,fsdfasdf,,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,GERIATRIA DIGITAL - CONSTRUÇÃO E VALIDAÇÃO DE TECNOLOGIAS PARA CONDUTAS EM LINHA DE CUIDADO EM GERIATRIA DE PACIENTES DO HOSPITAL UNIVERSITÁRIO - UFPI,Desenvolvimento tecnológico,Não,Desenvolvimento e Validaçao Tecnologica em Saude,Desenvolvimento/Avaliação,Não,Não,Em ajuste pelo pesquisador,,Pendente
HU-UFPI,Governança corporativa em empresas públicas: análise da institucionalização,Pesquisa Acadêmica,Sim,Transversal,Exploratório e descritivo,Sim,Sim,Projeto aprovado,80,115
HU-UFPI,GRADUAÇÃO DA ATIVIDADE HISTOLÓGICA EM PACIENTES COM RETOCOLITE ULCERATIVA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU- UFPI).,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,550,576
HU-UFPI,HIPOCALCEMIA EM PACIENTES EM PÓS-OPERATÓRIO SUBMETIDOS A TIREOIDECTOMIA EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Histologia Esplênica em Portadores de Leishmaniose Visceral Coinfectados pelo Vírus da Imunodeficiência Humana,Pesquisa Acadêmica,Não,Caso-controle,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,,Pendente
HU-UFPI,IMPACTO DA CRONONUTRIÇÃO NO PERFIL LIPÍDICO DE PACIENTES CARDIOPATAS,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"Impacto da implementação de protocolo nutricional que mimetiza o jejum no paciente com câncer de mama atendido pelo SUS: uma proposta sobre a redução dos efeitos colaterais, qualidade de vida, progressão, metástase e sensibilização tumoral.",Pesquisa Acadêmica,Sim,Ensaio Clínico,Experimental/Clínico,Não,Sim,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,IMPACTO DA MENOPAUSA NA PROGRESSÃO DA INCAPACIDADE FUNCIONAL EM PACIENTES COM ESCLEROSE MÚLTIPLA: UMA REVISÃO SISTEMÁTICA E METANÁLISE,Pesquisa Acadêmica,Não,Meta-análise,Meta-análise,Não,Não,Aguardando aprovação do CEP,,Pendente
HU-UFPI,IMPACTO DA REABILITAÇÃO CARDIOVASCULAR NOS NÍVEIS DE ANSIEDADE E DEPRESSÃO EM PACIENTES COM DOENÇA ARTERIAL CORONARIANA E/OU INSUFICIÊNCIA CARDÍACA NO HU-UFPI,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"Impacto do Exercício Físico e da Avaliação Nutricional na Morte Celular, Aptidão Física e Qualidade de Vida em Pacientes com Câncer",,Não,Ensaio clínico randomizado,Experimental/Clínico,Não,Não,Em cadastramento,,Pendente
HU-UFPI,Impacto Financeiro do Tratamento Medicamentoso do Glaucoma para Pacientes Atendidos em Ambulatório Público,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,IMPLANTAÇÃO DA ESCALA EVARUCI EM UNIDADE DE TERAPIA INTENSIVA ADULTO DE UM HOSPITAL UNIVERSITÁRIO,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,27,99
HU-UFPI,Implementação de um protocolo de triagem respiratória em pacientes com lesão medular cervical e torácica na fase pré-operatória,Pesquisa Acadêmica,Sim,Longitudinal,De intervenção,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Incidência de lesão por pressão na Unidade de Terapia Intensiva do Hospital Universitário do Piauí,Pesquisa Acadêmica,Sim,"Prospectivo, observacional , transversal",Observacional/Epidemiológico,Não,Não,Projeto aprovado,128,155
HU-UFPI,INFECÇÃO DE TRATO URINÁRIO COMPLICADA COM SEPSE: RELATO DE CASO,Pesquisa Acadêmica,Sim,Relato de Caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,INFECÇÕES RELACIONADAS AO TRATAMENTO DE CÂNCER DE COLO UTERINO E DE MAMA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"INFLUÊNCIA DE CARACTERÍSTICAS LABORATORIAIS, CLÍNICAS E EPIDEMIOLÓGICAS NOS DESFECHOS DE PACIENTES SUBMETIDOS A ARTRODESE DE COLUNA PARA TRATAMENTO DE TRAUMATISMO RAQUIMEDULAR (TRM)",Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando autorização do setor responsável,Pendente,Pendente
HU-UFPI,Jejum perioperatório e sua asssociação com as características clínicas de pacientes cirúrgicos.,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,625,715
HU-UFPI,LESÃO POR PRESSÃO NA UNIDADE INTENSIVA: DIAGNÓSTICO SITUACIONAL DA INTRODUÇÃO DA ESCALA DE RISCO EVARUCI,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,22,40
HU-UFPI,MEDIÇÃO DE PRESSÃO ARTERIAL POR TECNOLOGIA DE IMAGEM ÓPTICA TRANSDÉRMICA ACOPLADA A INTELIGÊNCIA ARTIFICIAL EM DISPOSITIVOS MÓVEIS: UM ESTUDO TRANSVERSAL,,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,MEDSYSTEM: SOLUÇÃO DIGITAL PARA GERENCIAMENTO DE FICHAS CLÍNICAS EM TRATAMENTOS DE FOTOTERAPIA PARA VITILIGO,Desenvolvimento tecnológico,Sim,Digitalização de prontuário,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,METÁSTASE OCULAR DE CORIOCARCINOMA DE TESTÍCULO: UM DIAGNÓSTICO DIFERENCIAL RARO E AGRESSIVO DE TUMORES OCULARES,RELATO DE CASO,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,MODELOS DE MACHINE LEARNING PARA PREDIÇÃO DE CONVERSÃO DE COMPROMETIMENTO COGNITIVO LEVE PARA DEMÊNCIA NA DOENÇA DE PARKINSON UTILIZANDO REGISTROS DO HOSPITAL UNIVERSITÁRIO - UFPI,,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,MORTALIDADE POR CÂNCER DE PULMÃO NO BRASIL NO PERÍODO DE 1981 A 2020,Pesquisa Acadêmica,Sim,ECOLÓGICO,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,nao temos projeto,Desenvolvimento tecnológico,Sim,Caso-controle,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,NÍVEIS DE TROPONINA T CARDÍACA DE ALTA SENSIBILIDADE EM PACIENTES COM SÍNDROME DOS OVÁRIOS POLICÍSTICOS DE UM HOSPITAL UNIVERSITÁRIO NO NORDESTE DO BRASIL,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,O CUIDAR SILENCIOSO: COMO ENFERMEIROS LIDAM COM SEU SOFRIMENTO PSÍQUICO NA ONCOLOGIA,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando autorização do setor responsável,Pendente,Pendente
HU-UFPI,"O JEJUM E A MORTE CELULAR EM PACIENTES COM CÂNCER COLORRETAL: APOPTOSE, NECROSE, FERROPTOSE E BIOMARCADORES PLASMÁTICOS E URINÁRIOS",Pesquisa Acadêmica,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,OLHAR PARA A PALIAÇÃO: desenvolvimento de material educativo para cuidadores de pacientes em cuidados paliativos em um Hospital Universitário,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,263,303
HU-UFPI,Onicopapiloma: Um relato de caso,RELATO DE CASO,Não,Estudo de caso,RELATO DE CASO,Não,Não,Aguardando aprovação do CEP,,Pendente
HU-UFPI,OPERACIONALIZAÇÃO DO PROTOCOLO DE CIRURGIA SEGURA NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,,Sim,Transversal,Projeto de extensão,Não,Sim,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,OSTEOTOMIA SAGITAL DO RAMO MANDIBULAR NA REMOÇÃO DE “KISSING” MOLARS”: RELATO DE CASO,Relato de Caso,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Padrão Epidemiológico e Tendência Temporal das Internações Hospitalares da Rede Ebserh - 2012 a 2023,Pesquisa Acadêmica,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,PADRÃO EPIDEMIOLÓGICO E TENDÊNCIA TEMPORAL DAS INTERNAÇÕES HOSPITALARES DA REDE EBSERH - 2012 A 2023,Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Sim,Não,Em cadastramento,,Pendente
HU-UFPI,PAZVIRTUAL:Desenvolvimento e Validação de Realidade Virtual Imersiva para Redução de Ansiedade Perioperatória,Desenvolvimento tecnológico,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PERCEPÇÃO DA QUALIDADE DE VIDA DOS PACIENTES SUBMETIDOS À CIRURGIA BARIÁTRICA EM UM HOSPITAL DE ENSINO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,182,225
HU-UFPI,PERCEPÇÃO E CUIDADOS DA SAÚDE MENTAL DE PACIENTES COM OBESIDADE: DESENVOLVIMENTO DE APLICATIVO PARA CELULAR,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,191,340
HU-UFPI,Percepções da equipe multiprofissional de um Hospital Universitário sobre o Projeto Terapêutico Singular,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Projeto aprovado,540,568
HU-UFPI,"PERFIL CLÍNICO, DIAGNÓSTICO, TERAPÊUTICO E EPIDEMIOLÓGICO DE PACIENTES COM DOENÇAS NEUROLÓGICAS RARAS ATENDIDOS EM AMBULATÓRIO ESPECIALIZADO DO PIAUÍ",,Sim,"Observacional, retrospectivo, prospectivo.",Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,"PERFIL CLÍNICO, DIAGNÓSTICO, TERAPÊUTICO E EPIDEMIOLÓGICO DE PACIENTES COM DOENÇAS NEUROLÓGICAS RARAS ATENDIDOS EM AMBULATÓRIO ESPECIALIZADO DO PIAUÍ",,Sim,Transversal,Observacional/Epidemiológico,Não,Sim,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL CLINICO E EPIDEMIOLOGICO DE INTERCORRÊNCIAS CLINICAS E ONCOLOGICAS EM SALA DE QUIMIOTERAPIA DE UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Observacional avaliação,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DE PACIENTES COM CÂNCER DE CABEÇA E PESCOÇO EM UM HOSPITAL UNIVERSITÁRIO SOB A PERSPECTIVA FONOAUDIOLÓGICA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DE PACIENTES COM DIAGNÓSTICO DE MIGRÂNEA ATENDIDOS NO AMBULATÓRIO DE NEUROLOGIA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,1161,1195
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES COM ESCLEROSE MÚLTIPLA EM UM HOSPITAL UNIVERSITÁRIO DA REGIÃO NORDESTE,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E FATORES DE RISCO ASSOCIADOS À MORTALIDADE DE PACIENTES COM SEPSE NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ – HU-UFPI,,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E FATORES RELACIONADOS COM O TEMPO DE INTERNAÇÃO NA ENFERMARIA DE CLÍNICA MÉDICA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI),,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E LABORATORIAL DO TEMPO DE PROTROMBINA (TAP) EM PACIENTES ATENDIDOS NA UTI DO HOSPITAL UNIVERSITÁRIO DA UFPI,,Sim,Transversal,Observacional/Epidemiológico,Não,Sim,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO-EPIDEMIOLÓGICO DE PACIENTES COM ARTRITE REUMATOIDE NO HU-UFP,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO-EPIDEMIOLÓGICO DOS PACIENTES COM ESCLEROSE SISTÊMICA NO HU-UFPI,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Perfil clínico-epidemiológico dos pacientes submetidos a espirometria laudada como sugestão de distúrbio ventilatório restritivo,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando autorização do setor responsável,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO-EPIDEMIOLÓGICO E DESFECHO EVOLUTIVO DE IDOSOS INTERNADOS COM FRATURA DE FÊMUR NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,229,271
HU-UFPI,PERFIL DAS INFECÇÕES DE FERIDA OPERATÓRIA E RESISTÊNCIA BACTERIANA EM PACIENTES COM INFECÇÃO DE SÍTIO CIRÚRGICO PÓS-CIRURGIAS LIMPAS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL DE ANÁLISE DO EXAME DO LÍQUOR DE PACIENTES INTERNADOS EM ENFERMARIA DE NEUROLOGIA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI),Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,617,635
HU-UFPI,PERFIL DE MULHERES NEGRAS AUTODENTIFICADAS SUBMETIDAS À CIRURGIA POR LEIOMIOMAS,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL DE MULHERES NEGRAS AUTODENTIFICADAS SUBMETIDAS À CIRURGIA POR LEIOMIOMAS,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,83,120
HU-UFPI,PERFIL DE MULHERES NEGRAS AUTOIDENTIFICADAS SUBMETIDAS À CIRURGIA POR LEIOMIOMAS,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PERFIL DOS PARECERES DA ENFERMAGEM EM ESTOMATERAPIA DE UM HOSPITAL UNIVERSITÁRIO DO NORDESTE BRASILEIRO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL DOS PROFISSIONAIS DE ENFERMAGEM DA UNIDADE DE TERAPIA INTENSIVA COLONIZADOS OU NÃO POR Staphylococcus aureus,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,40,86
HU-UFPI,"PERFIL EPIDEMIOLÓGICO, CLÍNICO E LABORATORIAL DE PACIENTES ATENDIDOS NO LABORATÓRIO DE ANÁLISES DO HOSPITAL UNIVERSITÁRIO.",,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Perfil epidemiológico das neoplasias pulmonares nos pacientes do Hospital Universitário(HU-UFPI) entre 2015 e 2025: um estudo retrospectivo,,Sim,Série de casos,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PERFIL EPIDEMIOLÓGICO DOS PACIENTES INTERNADOS COM ENDOCARDITE INFECCIOSA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ NOS ÚLTIMOS 10 ANOS (2014 A 2024),,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL SOCIOECONÔMICO E CLÍNICO EPIDEMIOLÓGICO DE PACIENTES DO AMBULATÓRIO DE ESTOMATERAPIA DE UM HOSPITAL UNIVERSITÁRIO,,Sim,epdimemiologico,Observacional/Epidemiológico,Não,Sim,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL TERAPÊUTICO DOS PACIENTES COM ESCLEROSE MÚLTIPLA ATENDIDOS NO AMBULATÓRIO DE UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,POROCARCINOMA ÉCRINO ALTAMENTE RECIDIVANTE - UM RELATO DE CASO,Relato de caso,Sim,Estudo de caso,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PREDIÇÃO DE DESFECHOS ADVERSOS GRAVES EM DOENÇAS INFLAMATÓRIAS INTESTINAIS UTILIZANDO INTELIGÊNCIA ARTIFICIAL COM REGISTROS DO HOSPITAL UNIVERSITÁRIO - UFPI,Desenvolvimento tecnológico,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,121,144
HU-UFPI,PREVALÊCIA DE ARRITMIAS E ALTERAÇÕES ELETROCARDIOGRÁFICAS EM PACIENTES COM DOENÇA RENAL CRÔNICA DIALÍTICA,,Sim,Coorte,Observacional/Epidemiológico,Não,Sim,Em cadastramento,Pendente,Pendente
HU-UFPI,PREVALÊNCIA DE ARRITMIAS E ALTERAÇÕES ELETROCARDIOGRÁFICAS EM PACIENTES COM DOENÇA RENAL CRÔNICA DIALÍTICA,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Sim,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PREVALÊNCIA DE INFECÇÕES DO TRATO URINÁRIO E OS PRINCIPAIS AGENTES MICROBIANOS IDENTIFICADOS EM UM HOSPITAL UNIVERSITÁRIO DO ESTADO DO PIAUÍ,,Sim,Delineamento Observacional,Observacional/Epidemiológico,Não,Não,Projeto aprovado,89,126
HU-UFPI,PREVALÊNCIA DE INFECÇÕES FÚNGICAS EM PACIENTES ATENDIDOS EM UM HOSPITAL DE ALTA COMPLEXIDADE DO PIAUÍ.,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,202,211
HU-UFPI,PREVALÊNCIA DE LESÕES ATÍPICAS DE SUPERFÍCIE OCULAR EM HISTOPATOLÓGICO DE PACIENTES SUBMETIDOS A EXÉRESE DE PTERÍGIO,Projeto de pesquisa para conclusão de residência medica,Sim,Transversal,Observacional/Epidemiológico,Não,Sim,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Prevalência de síndrome de Burnout em psicólogos hospitalares e residentes de psicologia do Hospital Universitário-UFPI.,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PREVALÊNCIA DE SINTOMAS AUTO-REFERIDOS DE DISFUNCŌES TEMPOROMANDIBULARES E FATORES ASSOCIADOS AO PERÍODO DE RESIDÊNCIA UNIPROFISSIONAL E MÉDICA NO HU/UFPI,ESTUDO TRANSVERSAL,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PREVALÊNCIA E FATORES ASSOCIADOS A ALTERAÇÕES CITOLÓGICAS ANAIS EM PACIENTES SUBMETIDOS À EXÉRESE DA ZONA DE TRANSFORMAÇÃO (EZT).,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,95,133
HU-UFPI,Prevalência e perfil clínico-epidemiológico de infecção por Tuberculose (latente e infecção doença) em pacientes com Doenças Inflamatórias Intestinais em estudo multicêntrico.,,Não,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,,Pendente
HU-UFPI,Proposta de Interface de Interação para Assistente Virtual Ginecológica Desenvolvimento de Chat e Avatar para Saúde da Mulher no Hospital Universitário da Universidade Federal do Piauí,Pesquisa Acadêmica,Sim,Desenvolvimento de interface de assistente virtual,Desenvolvimento/Avaliação,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,QUESTIONÁRIO DE ADESÃO AO TRATAMENTO PRÉ-BARIÁTRICA: DESENVOLVIMENTO E ANÁLISES PSICOMÉTRICAS,Pesquisa Acadêmica,Sim,Transversal,Psicométrico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Rastreio da Doença Renal Crônica em indivíduos adultos que aguardavam consulta na recepção do ambulatório geral do HUUFPI: Análise Comparativa entre Métodos Capilar e Laboratorial da dosagem da Creatinina sérica e Impacto das Comorbidades.,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Carta de anuência assinada,Pendente,Pendente
HU-UFPI,REAÇÕES EMOCIONAIS DE RESIDENTES MÉDICOS E MULTIPROFISSIONAIS NA ATUAÇÃO EM CUIDADOS PALIATIVOS EM UMA UNIDADE DE TERAPIA INTENSIVA,Pesquisa Acadêmica,Sim,descritivo-exp´loratorio,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Projeto aprovado,112,181
HU-UFPI,RISCO CARDIOVASCULAR ASSOCIADO AO ÍNDICE TORNOZELO- BRAQUIAL EM UMA POPULAÇÃO DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ – HU-UFPI/EBSERH,,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,RISCO NUTRICIONAL E DESFECHOS CLÍNICOS EM PACIENTES CIRÚRGICOS DO HOSPITAL UNIVERSITÁRIO DA UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Shiii,Desenvolvimento tecnológico,Sim,Caso-controle,Desenvolvimento/Avaliação,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,SÍNDROME DE BURNOUT E ESTRESSE EM ENFERMEIROS QUE ATUAM EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,SÍNDROME DE VOGT-KOYANAGI-HARADA: UM IMPORTANTE DIAGNOSTICO DIFERENCIAL PARA UVEITE AGUDA,RELATO DE CASO,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,SÍNDROME METABÓLICA E COMORBIDADES ASSOCIADAS EM INDIVÍDUOS COM DOENÇAS INFLAMATÓRIAS INTESTINAIS,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
