Hospital Universitário (HU);Título do Projeto;Número do Projeto;Status do Projeto;Quem Fez;Quando Fez (Data/Hora);Duração;Status Onde Estava;Status O que Aconteceu
HU-UFPI;PERFIL TERAPÊUTICO DOS PACIENTES COM ESCLEROSE MÚLTIPLA ATENDIDOS NO AMBULATÓRIO DE UM HOSPITAL UNIVERSITÁRIO;20083;Aguardando aprovação do CEP;ZAINE DALETE DA SILVA;22/07/2025 11:52:39;20 Dia(s) 19 Hr(s) 51 Min 25 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;TUMORES ASSOCIADOS À EPIDERMODISPLASIA VERRUCIFORME: ANÁLISE HISTOPATOLÓGICA INTEGRADA À IMUNO-HISTOQUÍMICA;20137;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;30/07/2025 18:03:27;2 Min 34 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;COMPLICAÇÕES EM CIRURGIAS ORTOGNÁTICAS REALIZADAS NO HU-UFPI: UM ESTUDO TRANSVERSAL RETROSPECTIVO BASEADO EM REGISTROS CLÍNICOS;20148;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;20/08/2025 12:12:57;11 Min 5 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Colangite Esclerosante Primária Associada às Doenças Inflamatórias Intestinais: Características Clínicas de Pacientes de Centros de Referência no Brasil.;20180;Aguardando aprovação do CEP;ZAINE DALETE DA SILVA;22/07/2025 11:53:22;20 Dia(s) 19 Hr(s) 52 Min 7 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;O JEJUM E A MORTE CELULAR EM PACIENTES COM CÂNCER COLORRETAL: APOPTOSE, NECROSE, FERROPTOSE E BIOMARCADORES PLASMÁTICOS E URINÁRIOS;20264;Em cadastramento;;;;;
HU-UFPI;ESTUDO CLÍNICO-LABORATORIAL DA ESPOROTRICOSE EM HUMANOS EXPOSTOS A FERIMENTOS CAUSADOS POR FELINOS EM TERESINA-PI;20286;Aguardando aprovação do CEP;ZAINE DALETE DA SILVA;22/07/2025 11:43:55;6 Dia(s) 17 Hr(s) 40 Min 27 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Acne e mídia social: Avaliação do conteúdo em Português (Brasil) disponível no TikTok;20290;Aguardando aprovação do CEP;ZAINE DALETE DA SILVA;22/07/2025 11:44:35;6 Dia(s) 17 Hr(s) 41 Min 4 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;NÍVEIS DE TROPONINA T CARDÍACA DE ALTA SENSIBILIDADE EM PACIENTES COM SÍNDROME DOS OVÁRIOS POLICÍSTICOS DE UM HOSPITAL UNIVERSITÁRIO NO NORDESTE DO BRASIL;20318;Em cadastramento;;;;;
HU-UFPI;ASSOCIAÇÃO ENTRE BIOMARCADORES NUTRICIONAIS E HIPERTENSÃO ARTERIAL NA SARCOPENIA EM IDOSOS ASSISTIDOS EM UM HOSPITAL UNIVERSITÁRIO DE REFERÊNCIA NO NORDESTE;20319;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;20/08/2025 12:13:24;10 Min 44 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;FATORES ASSOCIADOS À INFECÇÃO DE SÍTIO CIRÚRGICO EM CIRURGIAS DE ALTA COMPLEXIDADE EM HOSPITAL UNIVERSITÁRIO;20342;Em ajuste da aprovação do CEP;FRANCISCO LUCIANI DE MIRANDA VIEIRA;09/08/2025 14:51;5 Dia(s) 1 Hr(s) 10 Min 53 Seg;Em ajuste pelo pesquisador;Devolvido para ajustes da aprovação do CEP
HU-UFPI;AVALIAÇÃO DOS NÍVEIS DE TROPONINA T CARDÍACA DE ALTA SENSIBILIDADE EM PACIENTES COM SÍNDROME DOS OVÁRIOS POLICÍSTICOS;20421;Aguardando aprovação do CEP;ZAINE DALETE DA SILVA;22/07/2025 11:44:22;6 Dia(s) 17 Hr(s) 40 Min 54 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL CLÍNICO E LABORATORIAL DO TEMPO DE PROTROMBINA (TAP) EM PACIENTES ATENDIDOS NA UTI DO HOSPITAL UNIVERSITÁRIO DA UFPI;20451;Em cadastramento;;;;;
HU-UFPI;EFICÁCIA DE TECNOLOGIAS PARA O AUTOCUIDADO PÓS-CIRURGIA DE REVASCULARIZAÇÃO DO MIOCÁRDIO EM PESSOAS IDOSAS: Estudo Quase-Experimental;20478;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;08/12/2025 15:07;1 Hr(s) 5 Min 22 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;IMPACTO DA REABILITAÇÃO CARDIOVASCULAR NOS NÍVEIS DE ANSIEDADE E DEPRESSÃO EM PACIENTES COM DOENÇA ARTERIAL CORONARIANA E/OU INSUFICIÊNCIA CARDÍACA NO HU-UFPI;20481;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/02/2025 19:35;1 Dia(s) 9 Hr(s) 33 Min 54 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PREVALÊNCIA DE ARRITMIAS E ALTERAÇÕES ELETROCARDIOGRÁFICAS EM PACIENTES COM DOENÇA RENAL CRÔNICA DIALÍTICA;20484;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;18/08/2025 18:23:45;3 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;INFLUÊNCIA DE CARACTERÍSTICAS LABORATORIAIS, CLÍNICAS E EPIDEMIOLÓGICAS NOS DESFECHOS DE PACIENTES SUBMETIDOS A ARTRODESE DE COLUNA PARA TRATAMENTO DE TRAUMATISMO RAQUIMEDULAR (TRM);20491;Aguardando autorização do setor responsável;ZAINE DALETE DA SILVA;22/07/2025 12:23:06;16 Dia(s) 15 Hr(s) 39 Min 45 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
HU-UFPI;PAZVIRTUAL:Desenvolvimento e Validação de Realidade Virtual Imersiva para Redução de Ansiedade Perioperatória;20519;Em ajuste pelo pesquisador;FRANCISCO LUCIANI DE MIRANDA VIEIRA;25/07/2025 09:33:30;18 Dia(s) 22 Hr(s) 58 Min 1 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;Estudo epidemiológico do registro de Neoplasias na Tireoide nos pacientes do Hospital Universitário da UFPI(HU-UFPI) entre 2015 e 2025;20565;Em cadastramento;;;;;
HU-UFPI;ASSOCIAÇÃO ENTRE GRAVIDADE DA SÍNDROME DO TÚNEL DO CARPO E ESPESSURA DO NERVO MEDIANO;20571;Aguardando autorização do setor responsável;ZAINE DALETE DA SILVA;15/07/2025 11:30:18;2 Hr(s) 17 Min 57 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
HU-UFPI;PERFIL DOS PROFISSIONAIS DE ENFERMAGEM DA UNIDADE DE TERAPIA INTENSIVA COLONIZADOS OU NÃO POR Staphylococcus aureus;20579;Projeto aprovado;ALICE TACIANA ALVES FERREIRA BEZERRA;29/09/2025 12:14:07;2 Dia(s) 17 Hr(s) 13 Min 13 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ANÁLISE CLÍNICA, HISTOPATOLÓGICA E IMUNO-HISTOQUÍMICA DE ADENOCARCINOMAS GASTROINTESTINAIS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ NO PERÍODO DE 2019 A 2024;20580;Em ajuste para autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;13/08/2025 18:23:51;37 Seg;Aguardando autorização do setor responsável;Solicitado ajustes
HU-UFPI;PERFIL CLÍNICO, DIAGNÓSTICO, TERAPÊUTICO E EPIDEMIOLÓGICO DE PACIENTES COM DOENÇAS NEUROLÓGICAS RARAS ATENDIDOS EM AMBULATÓRIO ESPECIALIZADO DO PIAUÍ;20597;Em ajuste pelo pesquisador;ZAINE DALETE DA SILVA;18/07/2025 16:25:54;14 Dia(s) 15 Hr(s) 57 Min 17 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;ACOMPANHAMENTO EM TEMPO REAL DA FUNÇÃO RENAL DE PACIENTES EM USO DE VANCOMICINA: ANÁLISE E DESENVOLVIMENTO DE FERRAMENTA PARA AJUSTE DE DOSE;20619;Em ajuste para autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;08/12/2025 12:16;24 Dia(s) 19 Hr(s) 49 Min 2 Seg;Aguardando autorização do setor responsável;Solicitado ajustes
HU-UFPI;Medsystem: Solução digital para gerenciamento de fichas clínicas em tratamentos de fototerapia para vitiligo;20651;Projeto inativo;ALICE TACIANA ALVES FERREIRA BEZERRA;09/03/2025 11:54;1 Dia(s) 3 Hr(s) 4 Min 29 Seg;Em análise pela GEP;Projeto inativo
HU-UFPI;CRIAÇÃO DE BASE DE CONHECIMENTO PARA ASSISTENTE VIRTUAL GINECOLÓGICA: DESENVOLVIMENTO DE CONTEÚDO VALIDADO PARA SAÚDE DA MULHER NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;20671;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;14/08/2025 17:55:22;14 Dia(s) 1 Hr(s) 54 Min 13 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;DESENVOLVIMENTO DE APLICATIVO DE AVALIAÇÃO EM CUIDADOS PALIATIVOS PARA HOSPITAIS UNIVERSITÁRIOS DESENVOLVIMENTO DE APLICATIVO DE AVALIAÇÃO EM CUIDADOS PALIATIVOS PARA HOSPITAIS UNIVERSITÁRIOS Desenvolvimento de Aplicativo de Avaliação em Cuidados Paliativos para Hospitais Universitários;20705;Projeto aprovado;ALICE TACIANA ALVES FERREIRA BEZERRA;09/03/2025 11:44;5 Dia(s) 23 Hr(s) 45 Min 11 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Proposta de Interface de Interação para Assistente Virtual Ginecológica Desenvolvimento de Chat e Avatar para Saúde da Mulher no Hospital Universitário da Universidade Federal do Piauí;20722;Em ajuste para autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;26/09/2025 16:24:38;22 Dia(s) 19 Hr(s) 46 Min 55 Seg;Aguardando autorização do setor responsável;Solicitado ajustes
HU-UFPI;Estudo Epidemiológico das Características Clínicas e Terapêuticas de Pacientes com Doença de Parkinson Atendidos no Hospital Universitário da UFPI no Período de 2020 a 2024;20744;Em ajuste pelo pesquisador;FRANCISCO LUCIANI DE MIRANDA VIEIRA;25/07/2025 09:31:08;19 Dia(s) 11 Hr(s) 43 Min 46 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;ANÁLISE CLÍNICA E HISTOPATOLÓGICA DAS LÂMINAS DE CÂNCER DE PELE NÃO MELANOMA BIOPSIADOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ HU-UFPI NO PERÍODO DE 2019 A 2024;20772;Em ajuste pelo pesquisador;FRANCISCO LUCIANI DE MIRANDA VIEIRA;25/07/2025 09:37:34;18 Dia(s) 20 Hr(s) 35 Min 15 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;IMPACTO DA MENOPAUSA NA PROGRESSÃO DA INCAPACIDADE FUNCIONAL EM PACIENTES COM ESCLEROSE MÚLTIPLA: UMA REVISÃO SISTEMÁTICA E METANÁLISE;20776;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;14/08/2025 18:01:50;10 Dia(s) 8 Hr(s) 12 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Rastreio da Doença Renal Crônica em indivíduos adultos que aguardavam consulta na recepção do ambulatório geral do HUUFPI: Análise Comparativa entre Métodos Capilar e Laboratorial da dosagem da Creatinina sérica e Impacto das Comorbidades.;20780;Carta de anuência assinada;Administrador do Sistema;09/09/2025 10:01;16 Hr(s) 23 Min 40 Seg;Aguardando assinatura da carta de anuência;Assinatura da carta de anuência registrada
HU-UFPI;SÍNDROME DE VOGT-KOYANAGI-HARADA: UM IMPORTANTE DIAGNOSTICO DIFERENCIAL PARA UVEITE AGUDA;20788;Em ajuste para autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;18/08/2025 11:37:20;20 Dia(s) 19 Hr(s) 51 Min 15 Seg;Aguardando autorização do setor responsável;Solicitado ajustes
HU-UFPI;Desenvolvimento de uma Interface de Chat com Inteligência Artificial para Suporte à Gestão Hospitalar;20793;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/09/2025 17:32;3 Hr(s) 30 Min 55 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Perfil epidemiológico das neoplasias pulmonares nos pacientes do Hospital Universitário(HU-UFPI) entre 2015 e 2025: um estudo retrospectivo;20797;Em ajuste pelo pesquisador;FRANCISCO LUCIANI DE MIRANDA VIEIRA;25/07/2025 11:13:35;18 Dia(s) 11 Hr(s) 12 Min 53 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;AVALIAÇÃO DAS NECESSIDADES E BARREIRAS EDUCACIONAIS EM SAÚDE PARA PACIENTES COM DIABETES MELLITUS;20835;Em ajuste pelo pesquisador;FRANCISCO LUCIANI DE MIRANDA VIEIRA;25/07/2025 09:39:23;18 Dia(s) 11 Hr(s) 54 Min 5 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;Desenvolvimento de Agente Inteligente Conversacional Personalizado para Atendimento Informativo e Orientação de Pacientes via WhatsApp no Hospital Universitário da Universidade Federal do Piauí;20840;Projeto aprovado;ALICE TACIANA ALVES FERREIRA BEZERRA;09/09/2025 19:25;18 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;DESENVOLVIMENTO E CARACTERIZAÇÃO DE GEL MUCOADESIVO VAGINAL À BASE DE PRÓPOLIS PARA VAGINITES INESPECÍFICAS;20857;Projeto inativo;ALICE TACIANA ALVES FERREIRA BEZERRA;28/07/2025 16:13:53;3 Dia(s) 5 Hr(s) 42 Min 13 Seg;Em ajuste pelo pesquisador;Projeto inativo
HU-UFPI;Aspectos Clínicos de Mulheres com Diagnóstico de Endometriose Atendidas em Hospital Público no Município de Teresina, PI;20861;Em ajuste pelo pesquisador;FRANCISCO LUCIANI DE MIRANDA VIEIRA;25/07/2025 10:26:21;18 Dia(s) 11 Hr(s) 37 Min 48 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;CRIAÇÃO DE UMA PLATAFORMA ONLINE DE EDUCAÇÃO EM SAÚDE PARA PACIENTES COM DIABETES MELLITUS: CONTRIBUINDO PARA A AUTONOMIA E QUALIDADE DE VIDA NO MANEJO DO DIABETES;20862;Aguardando autorização do setor responsável;ZAINE DALETE DA SILVA;29/08/2025 12:29:31;6 Hr(s) 2 Min 19 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DE PACIENTES COM CÂNCER DE CABEÇA E PESCOÇO EM UM HOSPITAL UNIVERSITÁRIO SOB A PERSPECTIVA FONOAUDIOLÓGICA;20903;Em ajuste pelo pesquisador;ALICE TACIANA ALVES FERREIRA BEZERRA;29/09/2025 13:38:10;4 Hr(s) 26 Min 41 Seg;Aguardando avaliação da GEP;Retornado para ajuste do pesquisador
HU-UFPI;DESENVOLVIMENTO E CARACTERIZAÇÃO DE GEL MUCOADESIVO VAGINAL À BASE DE PRÓPOLIS PARA VAGINITES INESPECÍFICAS;20935;Projeto inativo;ALICE TACIANA ALVES FERREIRA BEZERRA;28/07/2025 16:11:26;;Em cadastramento;Projeto inativo
HU-UFPI;DESENVOLVIMENTO E CARACTERIZAÇÃO DE GEL MUCOADESIVO VAGINAL À BASE DE PRÓPOLIS PARA VAGINITES INESPECÍFICAS;20951;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;14/08/2025 16:56:02;55 Min 54 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;MEDIÇÃO DE PRESSÃO ARTERIAL POR TECNOLOGIA DE IMAGEM ÓPTICA TRANSDÉRMICA ACOPLADA A INTELIGÊNCIA ARTIFICIAL EM DISPOSITIVOS MÓVEIS: UM ESTUDO TRANSVERSAL;20958;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;14/08/2025 18:08:31;14 Dia(s) 2 Hr(s) 7 Min 16 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES COM ESCLEROSE MÚLTIPLA EM UM HOSPITAL UNIVERSITÁRIO DA REGIÃO NORDESTE;21135;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;22/08/2025 17:40:14;5 Hr(s) 35 Min 45 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;POROCARCINOMA ÉCRINO ALTAMENTE RECIDIVANTE - UM RELATO DE CASO;21144;Em ajuste pelo pesquisador;ALICE TACIANA ALVES FERREIRA BEZERRA;09/02/2025 19:55;7 Dia(s) 20 Hr(s) 36 Min 27 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;METÁSTASE OCULAR DE CORIOCARCINOMA DE TESTÍCULO: UM DIAGNÓSTICO DIFERENCIAL RARO E AGRESSIVO DE TUMORES OCULARES;21159;Em ajuste para autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;18/08/2025 11:30:33;20 Dia(s) 20 Hr(s) 40 Min 49 Seg;Aguardando autorização do setor responsável;Solicitado ajustes
HU-UFPI;DESENVOLVIMENTO E CARACTERIZAÇÃO DE GEL MUCOADESIVO VAGINAL À BASE DE PRÓPOLIS PARA VAGINITES INESPECÍFICAS;21169;Projeto inativo;ALICE TACIANA ALVES FERREIRA BEZERRA;28/07/2025 16:14:15;4 Min 46 Seg;Aguardando autorização do setor responsável;Projeto inativo
HU-UFPI;Uso da Inteligência Artificial Generativa no Tratamento de Pacientes com Obesidade;21191;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;14/08/2025 18:09:42;2 Hr(s) 9 Min 32 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;2;21193;Em cadastramento;;;;;
HU-UFPI;AVALIAÇÃO DOS NÍVEIS SÉRIOS DE IRISINA EM PACIENTES COM DISTONIA E DOENÇA DE PARKINSON SUBMETIDOS À PROTOCOLOS TERAPEUTICOS;21207;Em ajuste para autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;09/09/2025 17:39;1 Dia(s) 8 Hr(s) 36 Min 14 Seg;Aguardando autorização do setor responsável;Solicitado ajustes
HU-UFPI;Tratamento cirúrgico de anquilose bilateral de ATM com artroplastia interposicional associada a osteotomia vertical com deslizamento superior de ramo;21278;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/12/2025 12:35;31 Min 42 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;A produção de sentido da equipe multiprofissional sobre o sofrimento psíquico em um hospital geral;21313;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;18/08/2025 18:27:50;27 Min 1 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;INFECÇÕES RELACIONADAS AO TRATAMENTO DE CÂNCER DE COLO UTERINO E DE MAMA;21382;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/09/2025 19:27;9 Hr(s) 26 Min 22 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Disfunção sexual em mulheres com doença inflamatória intestinal;21429;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/12/2025 12:29;26 Min 5 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Impacto Financeiro do Tratamento Medicamentoso do Glaucoma para Pacientes Atendidos em Ambulatório Público;21447;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;21/08/2025 19:36:10;1 Hr(s) 35 Min 5 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL CLÍNICO-EPIDEMIOLÓGICO DOS PACIENTES COM ESCLEROSE SISTÊMICA NO HU-UFPI;21448;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/12/2025 12:57;53 Min 33 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL CLÍNICO-EPIDEMIOLÓGICO DE PACIENTES COM ARTRITE REUMATOIDE NO HU-UFP;21452;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;21/08/2025 19:30:32;1 Hr(s) 29 Min 25 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;SPY123-201 - Estudo de Plataforma de Fase 2 para Avaliar a Eficácia e a Segurança de Anticorpos de Ação Prolongada, como Agentes Isolados e em Combinação, para Colite Ulcerativa com Atividade Moderada a Grave;21463;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/12/2025 12:51;47 Min 39 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;COMPARAÇÃO ENTRE INFILTRAÇÃO ARTICULAR E BLOQUEIO DO NERVO SUPRAESCAPULAR EM PACIENTES COM CAPSULITE ADESIVA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;21505;Em ajuste para autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;09/08/2025 17:55;1 Hr(s) 36 Min 52 Seg;Aguardando autorização do setor responsável;Solicitado ajustes
HU-UFPI;AVALIAÇÃO DA FORÇA MUSCULAR PERIFÉRICA E NÍVEL DE MOBILIDADE DE PACIENTES SUBMETIDOS À CIRURGIA CARDÍACA COM ESTERNOTOMIA;21603;Aguardando autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;09/03/2025 14:30;3 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
HU-UFPI;AVALIAÇÃO DA REABSORÇÃO DE RETALHO MICROVASCULARIZADOS PARA RECONSTRUÇÃO DE MANDÍBULA APÓS RESSECÇÕES TUMORAIS: UM ESTUDO RETROSPECTIVO;21609;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/10/2025 19:21;1 Hr(s) 20 Min 34 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;EFEITO DA FIBRA DO CAJÚ (ANACARDIUM OCCIDENTALE L.) NA PREVENÇÃO DA OBESIDADE: UM ENSAIO CLÍNICO RANDOMIZADO;21630;Carta de anuência assinada;Administrador do Sistema;09/09/2025 10:01;5 Dia(s) 14 Hr(s) 58 Min 16 Seg;Aguardando assinatura da carta de anuência;Assinatura da carta de anuência registrada
HU-UFPI;ANÁLISE DE PREVALÊNCIA E CLASSIFICAÇÃO DE DEFEITOS MANDIBULARES INDICATIVOS DE RECONSTRUÇÃO DE MANDÍBULA COM RETALHO MICROVASCULARIZADO EM UM HOSPITAL PÚBLICO DO PIAUÍ;21632;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/09/2025 19:44;9 Hr(s) 42 Min 44 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;MEDSYSTEM: SOLUÇÃO DIGITAL PARA GERENCIAMENTO DE FICHAS CLÍNICAS EM TRATAMENTOS DE FOTOTERAPIA PARA VITILIGO;21678;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;09/09/2025 18:34;8 Hr(s) 33 Min 8 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;CONDIÇÃO BUCAL DE PACIENTES COM RISCO DE ENDOCARDITE INFECCIOSA INTERNADOS NO HU-UFPI/EBSERH;21683;Em cadastramento;;;;;
HU-UFPI;ANÁLISE DA ERGONOMIA NO SERVIÇO DE ENDOSCOPIA DE UM HOSPITAL UNIVERSITÁRIO;21692;Aguardando autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;09/04/2025 17:28;2 Dia(s) 49 Min 28 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
HU-UFPI;OSTEOTOMIA SAGITAL DO RAMO MANDIBULAR NA REMOÇÃO DE “KISSING” MOLARS”: RELATO DE CASO;21771;Aguardando aprovação do CEP;ALICE TACIANA ALVES FERREIRA BEZERRA;17/09/2025 18:13:19;2 Hr(s) 12 Min 16 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ASPECTOS METABOLÔMICOS DA ASMA BRÔNQUICA;21772;Aguardando autorização do setor responsável;;23/09/2025 11:37:10;22 Hr(s) 48 Min 57 Seg;Em ajuste para autorização do setor responsável;Devolvido para solicitação de autorização do setor responsável
HU-UFPI;Perfil clínico-epidemiológico dos pacientes submetidos a espirometria laudada como sugestão de distúrbio ventilatório restritivo;21791;Aguardando autorização do setor responsável;JOAO VICENTE MOREIRA ALMEIDA;27/09/2025 16:38:36;9 Dia(s) 22 Hr(s) 48 Min 42 Seg;Em ajuste para autorização do setor responsável;Devolvido para solicitação de autorização do setor responsável
HU-UFPI;Treinamento de Força e Morte Celular em Pacientes com Câncer Colorretal: apoptose, necrose e ferroptose;21795;Em cadastramento;;;;;
HU-UFPI;PERFIL CLÍNICO E FATORES RELACIONADOS COM O TEMPO DE INTERNAÇÃO NA ENFERMARIA DE CLÍNICA MÉDICA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI);21828;Em ajuste pelo pesquisador;ALICE TACIANA ALVES FERREIRA BEZERRA;15/09/2025 12:32:19;3 Dia(s) 14 Hr(s) 34 Min 39 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;PERFIL CLÍNICO, DIAGNÓSTICO, TERAPÊUTICO E EPIDEMIOLÓGICO DE PACIENTES COM DOENÇAS NEUROLÓGICAS RARAS ATENDIDOS EM AMBULATÓRIO ESPECIALIZADO DO PIAUÍ;21830;Em cadastramento;;;;;
HU-UFPI;SÍNDROME METABÓLICA E COMORBIDADES ASSOCIADAS EM INDIVÍDUOS COM DOENÇAS INFLAMATÓRIAS INTESTINAIS;21865;Em cadastramento;;;;;
HU-UFPI;VICTRIVA - Estudo de fase 3b, randomizado, duplo-cego e controlado por placebo para avaliar a eficácia e a segurança de curto e longo prazo da terapia direcionada com Vedolizumabe intravenoso e Upadacitinibe via oral em comparação com a monoterapia com Vedolizumabe intravenoso para o tratamento de participantes adultos com doença de Crohn ativa de moderada a grave;21872;Aguardando autorização do setor responsável;ALICE TACIANA ALVES FERREIRA BEZERRA;17/09/2025 17:59:47;3 Hr(s) 9 Min 52 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
