hu;titulo do projeto;classificacao institucional da pesquisa;projeto envolve seres humanos;delineamento do estudo;tipo de estudo;e estudo multicentrico;e projeto com co participacao;estado do projeto;tempo decorrido entre status 1;tempo decorrido entre status 2
HU-UFPI;análise do perfil dos pacientes com câncer gástrico do hospital universitário do piauí (hu-ufpi);Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;;Pendente
HU-UFPI;impacto da menopausa na progressão da incapacidade funcional em pacientes com esclerose múltipla: uma revisão sistemática e metanálise;Pesquisa Acadêmica;False;Meta-análise;Meta-análise;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;geriatria digital - construção e validação de tecnologias para condutas em linha de cuidado em geriatria de pacientes do hospital universitário - ufpi;Desenvolvimento tecnológico;False;Desenvolvimento e Validaçao Tecnologica em Saude;Desenvolvimento/Avaliação;False;False;Em ajuste pelo pesquisador;;Pendente
HU-UFPI;histologia esplênica em portadores de leishmaniose visceral coinfectados pelo vírus da imunodeficiência humana;Pesquisa Acadêmica;False;Caso-controle;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;fragilidade em pacientes geriátricos em um hospital de referência, prevalência e impacto das doenças psiquiátricas;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;fatores associados à infecção de sítio cirúrgico em procedimentos de alta complexidade em hospital universitário;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;161;256
HU-UFPI;efeitos imediatos e em longo prazo da cirurgia ortognática uni ou bimaxilar na apneia obstrutiva do sono: revisão sistemática;Pesquisa Acadêmica;False;Revisão Sistemática;Desenvolvimento/Avaliação;False;False;Projeto aprovado;;39
HU-UFPI;comparação da taxa de suicídio em idosos no piauí entre os anos de 2016 e 2022, durante o período pré pandêmico, pandêmico e pós pandêmico.;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;120
HU-UFPI;lean office em ambiente hospitalar universitário;Desenvolvimento tecnológico;False;Estudo de caso;Infraestrutura;False;False;Aguardando autorização do setor responsável;;Pendente
HU-UFPI;doença de chagas: perfil clínico e epidemiológico das internações em teresina, piauí, brasil;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;43
HU-UFPI;construção de um sistema microcontrolado de baixo custo para transporte e conservação de vacina animal em localidades de difícil acesso.;Desenvolvimento tecnológico;False;Caso-controle;Desenvolvimento/Avaliação;False;False;Em cadastramento;;Pendente
HU-UFPI;medição de pressão arterial por tecnologia de imagem óptica transdérmica acoplada a inteligência artificial em dispositivos móveis: um estudo transversal;;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;análise da microbiota entérica e perfil de resistência de bactérias isoladas de swabs retais de gambás-de-orelha-branca (didelphis albiventris) no município de bom jesus, piauí;Pesquisa Acadêmica;False;Estudo de caso;Observacional/Epidemiológico;False;False;Projeto inativo;;Pendente
HU-UFPI;mortalidade por câncer colorretal de início precoce nos últimos quarenta anos;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;;Pendente
HU-UFPI;implantação da escala evaruci em unidade de terapia intensiva adulto de um hospital universitário;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;27;99
HU-UFPI;lesão por pressão na unidade intensiva: diagnóstico situacional da introdução da escala de risco evaruci;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;22;40
HU-UFPI;análise da microbiota entérica e perfil de resistência de bactérias isoladas de swabs retais de gambás-de-orelhabranca (didelphis albiventris) no município de bom jesus, piauí.;Pesquisa Acadêmica;False;Estudo de caso;Observacional/Epidemiológico;False;False;Projeto inativo;;Pendente
HU-UFPI;perfil sociodemográfico dos indivíduos que cometeram suicídio no piauí antes e no decorrer da pandemia por covid-19, nos anos de 2011 a 2021;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;9
HU-UFPI;repercussões da covid 19 sobre a hanseníase no estado do piauí;Pesquisa Acadêmica;False;Retrospectivo;Observacional/Epidemiológico;False;False;Projeto aprovado;;91
HU-UFPI;perfil clínico e epidemiológico dos pacientes com esclerose múltipla em um hospital universitário da região nordeste;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil clínico e fatores de risco associados à mortalidade de pacientes com sepse no hospital universitário da universidade federal do piauí – hu-ufpi;;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil clínico e fatores relacionados com o tempo de internação na enfermaria de clínica médica do hospital universitário da universidade federal do piauí (hu-ufpi);;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;perfil clínico e laboratorial do tempo de protrombina (tap) em pacientes atendidos na uti do hospital universitário da ufpi;;True;Transversal;Observacional/Epidemiológico;False;True;Em cadastramento;Pendente;Pendente
HU-UFPI;perfil clínico-epidemiológico de pacientes com artrite reumatoide no hu-ufp;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;análise do abandono vacinal covid 19 em idosos no estado piauí;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;;10
HU-UFPI;perfil clínico, diagnóstico, terapêutico e epidemiológico de pacientes com doenças neurológicas raras atendidos em ambulatório especializado do piauí;;True;Observacional, retrospectivo, prospectivo.;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;banco de dados das neurocirurgias realizadas no hospital universitário da universidade federal do piauí;Pesquisa Acadêmica;False;Coorte;Observacional/Epidemiológico;False;False;Em cadastramento;;Pendente
HU-UFPI;avaliação da correlação entre fadiga e dor crônica após em pacientes com lesão medular crônica decorrente de traumatismo raquimedular;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;;Pendente
HU-UFPI;onicopapiloma: um relato de caso;RELATO DE CASO;False;Estudo de caso;RELATO DE CASO;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;operacionalização do protocolo de cirurgia segura no hospital universitário do piauí;;True;Transversal;Projeto de extensão;False;True;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;desafios para a certificação ambiental de um hospital universitário;Pesquisa Acadêmica;False;Estudo de caso;Infraestrutura;False;False;Projeto aprovado;;65
HU-UFPI;perfil socioeconômico e clínico epidemiológico de pacientes do ambulatório de estomaterapia de um hospital universitário;;True;epdimemiologico;Observacional/Epidemiológico;False;True;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil epidemiológico dos pacientes internados com endocardite infecciosa no hospital universitário da universidade federal do piauí nos últimos 10 anos (2014 a 2024);;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil epidemiológico das neoplasias pulmonares nos pacientes do hospital universitário(hu-ufpi) entre 2015 e 2025: um estudo retrospectivo;;True;Série de casos;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;perfil microbiológico e resistência a antimicrobianos em unidade de terapia intensiva de hospital terciário;Pesquisa Acadêmica;True;Transversal;;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;profilaxia antibiótica para endocardite infeciosa relacionada a procedimentos odontológicos: análise bibliométrica;Pesquisa Acadêmica;False;Análise bibliométrica;Desenvolvimento/Avaliação;False;False;Em cadastramento;;Pendente
HU-UFPI;perfil clínico-epidemiológico dos pacientes com esclerose sistêmica no hu-ufpi;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;perfil clínico-epidemiológico e desfecho evolutivo de idosos internados com fratura de fêmur no hospital universitário do piauí;;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;229;271
HU-UFPI;perfil das infecções de ferida operatória e resistência bacteriana em pacientes com infecção de sítio cirúrgico pós-cirurgias limpas no hospital universitário do piauí;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;construção de banco de imagem de microscopia para diagnóstico e acompanhamento da tuberculose usando visão e inteligência computacional;Pesquisa Acadêmica;False;Desenvolvimento de banco de imagens de microscopia;Infraestrutura;False;False;Projeto aprovado;;72
HU-UFPI;levantamento epidemiológico de complicações pós-cirúrgicas em pacientes com traumas da face no hospital universitário da universidade federal do piau´´i;Pesquisa Acadêmica;False;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;;Pendente
HU-UFPI;perfil epidemiológico, clínico e laboratorial de pacientes atendidos no laboratório de análises do hospital universitário.;;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;relação entre gravidade da coxartrose, anteversão e inclinação do componente acetabular em pacientes submetidos a artroplastia total do quadril no hu - ufpi;Pesquisa Acadêmica;False;Transversal;Desenvolvimento/Avaliação;False;False;Projeto aprovado;;49
HU-UFPI;desenvolvimento de uma interface de chat com inteligência artificial para suporte à gestão hospitalar;;False;estudo de desenvolvimento e validação tecnológica;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;classificação dos resultados de enfermagem (noc): conhecimentos dos enfermeiros em um hospital universitário;;False;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;fatores associados à infecção de sítio cirúrgico em cirurgias de alta complexidade em hospital universitário;;False;Transversal;Observacional/Epidemiológico;False;False;Em ajuste da aprovação do CEP;;Pendente
HU-UFPI;alta qualificada de pacientes com lesão medular: plano de cuidados com levantamento de necessidades e orientações multidisciplinar;;False;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;avaliação multicêntrica do uso de antimicrobianos e seu impacto na resistência em utis de adultos em hospitais de referência no brasil;;False;Caso-controle;Observacional/Epidemiológico;True;True;Aguardando aprovação do CEP;;Pendente
HU-UFPI;análise clínica e histopatológica das lâminas de câncer de pele não melanoma biopsiados no hospital universitário da universidade federal do piauí hu-ufpi no período de 2019 a 2024;;False;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;;Pendente
HU-UFPI;estudos de cardio e nefroproteção com bi 690517 em combinação com empagliflozina: estudo clínico multicêntrico, internacional, randomizado, duplo-cego, controlado com placebo do inibidor de aldosterona sintase bi 690517 em combinação com empagliflozina em pacientes com doença renal crônica;;False;Estudo Clínico;Experimental/Clínico;True;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;impacto do exercício físico e da avaliação nutricional na morte celular, aptidão física e qualidade de vida em pacientes com câncer;;False;Ensaio clínico randomizado;Experimental/Clínico;False;False;Em cadastramento;;Pendente
HU-UFPI;prevalência e perfil clínico-epidemiológico de infecção por tuberculose (latente e infecção doença) em pacientes com doenças inflamatórias intestinais em estudo multicêntrico.;;False;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;;Pendente
HU-UFPI;avaliação de um protocolo de suplementação com vitamina e para pacientes com câncer de mama em tratamento no quimioterápico no sus: impacto, eficiência e aplicabilidade;Pesquisa Acadêmica;True;;;;;Em cadastramento;Pendente;Pendente
